Bauwerk Name;Bauwerkselement Name;Bauwerkselement Typ;Bauwerkselement Nummer;Bauwerkselement Niveau;X-Koordinate;Y-Koordinate;Bauwerksreferenzort Nummer;Bauwerkselement Exportnummer
Kniprodestr./Storkower Str. (Berlin);Kniprodestr./Storkower Str. (Berlin);Bauwerk;2428;;13,449560;52,537181;110026;900110026
Knobelsdorffstr. (Berlin);Bushaltestelle Knobelsdorffstraße hinter Königin-Elisabeth-Straße;Zugang und ÖV;3;0;13,282154;52,512840;26205;302429003
Knobelsdorffstr. (Berlin);Bushaltestelle Königin-Elisabeth-Straße hinter Knobelsdorffstraße;Zugang und ÖV;1;0;13,281312;52,512424;26205;302429001
Knobelsdorffstr. (Berlin);Bushaltestelle Königin-Elisabeth-Straße hinter Knobelsdorffstraße;Zugang und ÖV;2;0;13,281543;52,513156;26205;302429002
Knobelsdorffstr. (Berlin);Knobelsdorffstr. (Berlin);Bauwerk;2429;;13,281432;52,512826;26205;900026205
Knoblauch;Bushalt Knoblauch;Zugang und ÖV;1;0;12,353356;52,450077;210183;309531001
Knoblauch;Knoblauch;Bauwerk;9531;;12,353184;52,450035;210183;900210183
Knollstr. (Berlin);Bushalt Schönefelder Straße vor Knollstraße;Zugang und ÖV;1;0;13,500388;52,403644;83364;303064001
Knollstr. (Berlin);Knollstr. (Berlin);Bauwerk;3064;;13,500366;52,403552;83364;900083364
Kobbeln;Bushalt Kobbeln;Zugang und ÖV;1;0;14,561703;52,094434;310901;309547001
Kobbeln;Bushalt Kobbeln;Zugang und ÖV;2;0;14,562011;52,094564;310901;309547002
Kobbeln;Kobbeln;Bauwerk;9547;;14,562064;52,094134;310901;900310901
Köbisstr. (Berlin);Bushalt Von-der-Heydt-Straße ht. Köbisstraße;Zugang und ÖV;1;0;13,355623;52,507167;5154;306473001
Köbisstr. (Berlin);Köbisstr. (Berlin);Bauwerk;6473;;13,356266;52,507165;5154;900005154
Koblanckstr. (Berlin);Bushalt Am Großen Wannsee hinter Koblanckstraße;Zugang und ÖV;1;0;13,161493;52,426224;53252;303063001
Koblanckstr. (Berlin);Koblanckstr. (Berlin);Bauwerk;3063;;13,161639;52,426645;53252;900053252
Koboltenhof;Bushalt Koboltenhof;Zugang und ÖV;1;0;13,959116;53,200850;340413;309553001
Koboltenhof;Bushalt Koboltenhof;Zugang und ÖV;2;0;13,959183;53,200933;340413;309553002
Koboltenhof;Koboltenhof;Bauwerk;9553;;13,960570;53,200354;340413;900340413
Köckte;Köckte;Bauwerk;9639;;11,899107;52,497872;219095;900219095
Köckte;Köckte0;Zugang und ÖV;1;0;11,899105;52,497868;219095;309639001
Köhlerstr. (Berlin);Bushalt Ringstraße vor Geibelstraße;Zugang und ÖV;1;0;13,289064;52,435109;66256;306564001
Köhlerstr. (Berlin);Bushalt Ringstraße vor Geibelstraße;Zugang und ÖV;2;0;13,289448;52,435348;66256;306564002
Köhlerstr. (Berlin);Köhlerstr. (Berlin);Bauwerk;6564;;13,289268;52,435288;66256;900066256
Kohlisstr. (Berlin);Bushalt Kohlisstraße ht. Hultschiner Damm;Zugang und ÖV;1;0;13,599301;52,475496;180549;300415001
Kohlisstr. (Berlin);Bushalt Kohlisstraße vor Hultschiner Damm;Zugang und ÖV;2;0;13,599263;52,475415;180549;300415002
Kohlisstr. (Berlin);Kohlisstr. (Berlin);Bauwerk;415;;13,599741;52,475254;180549;900180549
Kohlsdorf;Bushalt Kohlsdorf;Zugang und ÖV;1;0;14,202320;52,159541;310902;309548001
Kohlsdorf;Bushalt Kohlsdorf;Zugang und ÖV;2;0;14,201876;52,159750;310902;309548002
Kohlsdorf;Kohlsdorf;Bauwerk;9548;;14,201662;52,159732;310902;900310902
Kohlweißlingstr. (Berlin);Bushalt Apollofalterallee hinter Alt-Biesdorf;Zugang und ÖV;1;0;13,567910;52,505535;171543;306566001
Kohlweißlingstr. (Berlin);Bushalt Apollofalterallee vor Alt-Biesdorf;Zugang und ÖV;2;0;13,568363;52,505830;171543;306566002
Kohlweißlingstr. (Berlin);Kohlweißlingstr. (Berlin);Bauwerk;6566;;13,568577;52,504899;171543;900171543
Köhnsbau;Bushalt Köhnsbau;Zugang und ÖV;1;0;12,364723;52,955303;205119;301902001
Köhnsbau;Bushalt Köhnsbau;Zugang und ÖV;2;0;12,364699;52,955376;205119;301902002
Köhnsbau;Köhnsbau;Bauwerk;1902;;12,363457;52,955558;205119;900205119
Kolbatzer Mühle;Bushalt Kolbatzer Mühle;Zugang und ÖV;1;0;13,397950;53,239750;340415;309554001
Kolbatzer Mühle;Bushalt Kolbatzer Mühle;Zugang und ÖV;2;0;13,397916;53,239800;340415;309554002
Kolbatzer Mühle;Kolbatzer Mühle;Bauwerk;9554;;13,399263;53,240155;340415;900340415
Kolberg, Dorf;Bushalt Dorf;Zugang und ÖV;1;0;13,804933;52,242992;260800;309544001
Kolberg, Dorf;Kolberg, Dorf;Bauwerk;9544;;13,805034;52,242935;260800;900260800
Kolberg, Siedlung;Bushalt Siedlung;Zugang und ÖV;2;0;13,821999;52,242581;260500;301387002
Kolberg, Siedlung;Bushaltestelle Kolberg, Siedlung1;Zugang und ÖV;1;0;13,821911;52,242662;260500;301387001
Kolberg, Siedlung;Kolberg, Siedlung;Bauwerk;1387;;13,821966;52,242608;260500;900260500
Kolibriweg (Berlin);Bushalt Kormoranweg hinter Fritz-Erler-Allee;Zugang und ÖV;2;0;13,454909;52,434966;82103;306567002
Kolibriweg (Berlin);Bushalt Kormoranweg vor Fritz-Erler-Allee;Zugang und ÖV;1;0;13,454790;52,434886;82103;306567001
Kolibriweg (Berlin);Kolibriweg (Berlin);Bauwerk;6567;;13,454922;52,434983;82103;900082103
Kolkwitz, Abzweig nach Zahsow;Bushalt Abzweig nach Zahsow;Zugang und ÖV;1;0;14,265148;51,765131;445880;309585001
Kolkwitz, Abzweig nach Zahsow;Bushalt Abzweig nach Zahsow;Zugang und ÖV;2;0;14,265565;51,765071;445880;309585002
Kolkwitz, Abzweig nach Zahsow;Kolkwitz, Abzweig nach Zahsow;Bauwerk;9585;;14,265338;51,765140;445880;900445880
Kolkwitz, Alte Schule;Bushalt Alte Schule;Zugang und ÖV;1;0;14,251345;51,754909;445881;309561001
Kolkwitz, Alte Schule;Bushalt Alte Schule;Zugang und ÖV;2;0;14,251393;51,754894;445881;309561002
Kolkwitz, Alte Schule;Kolkwitz, Alte Schule;Bauwerk;9561;;14,251299;51,754878;445881;900445881
Kolkwitz, Altes Forsthaus;Bushalt Altes Forsthaus;Zugang und ÖV;1;0;14,246069;51,734455;445903;309593001
Kolkwitz, Altes Forsthaus;Bushalt Altes Forsthaus;Zugang und ÖV;2;0;14,245526;51,734279;445903;309593002
Kolkwitz, Altes Forsthaus;Kolkwitz, Altes Forsthaus;Bauwerk;9593;;14,245966;51,734403;445903;900445903
Kolkwitz, Am Moorgraben;Bushalt Am Moorgraben;Zugang und ÖV;1;0;14,260440;51,743029;445882;309562001
Kolkwitz, Am Moorgraben;Bushalt Am Moorgraben;Zugang und ÖV;2;0;14,260193;51,742259;445882;309562002
Kolkwitz, Am Moorgraben;Kolkwitz, Am Moorgraben;Bauwerk;9562;;14,260389;51,742289;445882;900445882
Kolkwitz, Ausbau Nord;Bushalt Ausbau Nord;Zugang und ÖV;1;0;14,238065;51,763418;445883;309563001
Kolkwitz, Ausbau Nord;Bushalt Ausbau Nord;Zugang und ÖV;2;0;14,238093;51,763494;445883;309563002
Kolkwitz, Ausbau Nord;Kolkwitz, Ausbau Nord;Bauwerk;9563;;14,238010;51,763419;445883;900445883
Kolkwitz, Bahnhof;Bahnsteig beide Richtungen;ÖV;1;0;14,249733;51,757798;445884;300675001
Kolkwitz, Bahnhof;Bushalt Bahnhofstraße nach Bahnübergang;Zugang und ÖV;3;0;14,250195;51,756205;445884;300675003
Kolkwitz, Bahnhof;Bushalt Bahnhofstraße vor Bahnübergang;Zugang und ÖV;4;0;14,250356;51,756335;445884;300675004
Kolkwitz, Bahnhof;Kolkwitz, Bahnhof;Bauwerk;675;;14,250855;51,757601;445884;900445884
Kolkwitz, Bahnhof;Zugang Bahnsteig;Zugang;2;0;14,250819;51,757585;445884;300675002
Kolkwitz, Bergsicherung;Bushalt Bergsicherung;Zugang und ÖV;1;0;14,258458;51,738645;445886;309564001
Kolkwitz, Bergsicherung;Bushalt Bergsicherung;Zugang und ÖV;2;0;14,258263;51,738867;445886;309564002
Kolkwitz, Bergsicherung;Kolkwitz, Bergsicherung;Bauwerk;9564;;14,259344;51,739351;445886;900445886
Kolkwitz, Biohof;Bushalt Biohof;Zugang und ÖV;1;0;14,272193;51,763488;445904;309594001
Kolkwitz, Biohof;Bushalt Biohof;Zugang und ÖV;2;0;14,272059;51,763385;445904;309594002
Kolkwitz, Biohof;Kolkwitz, Biohof;Bauwerk;9594;;14,268700;51,764965;445904;900445904
Kolkwitz, Innungskrankenkasse;Bushalt Innungskrankenkasse;Zugang und ÖV;1;0;14,252751;51,737798;445887;309566001
Kolkwitz, Innungskrankenkasse;Bushalt Innungskrankenkasse;Zugang und ÖV;2;0;14,253885;51,737424;445887;309566002
Kolkwitz, Innungskrankenkasse;Kolkwitz, Innungskrankenkasse;Bauwerk;9566;;14,254161;51,739936;445887;900445887
Kolkwitz, Klinikum;Bushalt Klinikum;Zugang und ÖV;1;0;14,229753;51,734269;445888;309567001
Kolkwitz, Klinikum;Bushalt Klinikum;Zugang und ÖV;2;0;14,229751;51,734329;445888;309567002
Kolkwitz, Klinikum;Kolkwitz, Klinikum;Bauwerk;9567;;14,229686;51,734264;445888;900445888
Kolkwitz, Koschendorfer Str.;Bushalt Koschendorfer Straße;Zugang und ÖV;1;0;14,249656;51,738696;445889;309568001
Kolkwitz, Koschendorfer Str.;Bushalt Koschendorfer Straße;Zugang und ÖV;2;0;14,250097;51,738268;445889;309568002
Kolkwitz, Koschendorfer Str.;Kolkwitz, Koschendorfer Str.;Bauwerk;9568;;14,250324;51,737906;445889;900445889
Kolkwitz, Langosa;Bushalt Langosa;Zugang und ÖV;1;0;14,260948;51,751021;445890;309569001
Kolkwitz, Langosa;Bushalt Langosa;Zugang und ÖV;2;0;14,260950;51,750915;445890;309569002
Kolkwitz, Langosa;Kolkwitz, Langosa;Bauwerk;9569;;14,260892;51,751206;445890;900445890
Kolkwitz, Langosa Berliner Str.;Bushalt Langosa Berliner Straße;Zugang und ÖV;1;0;14,260447;51,749756;445891;309570001
Kolkwitz, Langosa Berliner Str.;Bushalt Langosa Berliner Straße;Zugang und ÖV;2;0;14,262237;51,749742;445891;309570002
Kolkwitz, Langosa Berliner Str.;Kolkwitz, Langosa Berliner Str.;Bauwerk;9570;;14,260891;51,749722;445891;900445891
Kolkwitz, Papitzer Str.;Bushalt Papitzer Straße;Zugang und ÖV;1;0;14,249101;51,759734;445892;309571001
Kolkwitz, Papitzer Str.;Bushalt Papitzer Straße;Zugang und ÖV;2;0;14,248539;51,759942;445892;309571002
Kolkwitz, Papitzer Str.;Kolkwitz, Papitzer Str.;Bauwerk;9571;;14,247622;51,760228;445892;900445892
Kolkwitz, Parzellenstr.;Bushalt Parzellenstraße;Zugang und ÖV;1;0;14,244591;51,743684;445893;309572001
Kolkwitz, Parzellenstr.;Bushalt Parzellenstraße;Zugang und ÖV;2;0;14,244677;51,743492;445893;309572002
Kolkwitz, Parzellenstr.;Kolkwitz, Parzellenstr.;Bauwerk;9572;;14,243978;51,744231;445893;900445893
Kolkwitz, Rathaus;Bushalt Rathaus;Zugang und ÖV;1;0;14,246009;51,749872;445897;309575001
Kolkwitz, Rathaus;Bushalt Rathaus;Zugang und ÖV;2;0;14,245695;51,749756;445897;309575002
Kolkwitz, Rathaus;Kolkwitz, Rathaus;Bauwerk;9575;;14,245789;51,749796;445897;900445897
Kolkwitz, Schadowstr.;Bushalt Schadowstraße;Zugang und ÖV;1;0;14,252974;51,749639;445894;309573001
Kolkwitz, Schadowstr.;Bushalt Schadowstraße;Zugang und ÖV;2;0;14,252140;51,749647;445894;309573002
Kolkwitz, Schadowstr.;Kolkwitz, Schadowstr.;Bauwerk;9573;;14,252471;51,749623;445894;900445894
Kolkwitz, Schule;Bushalt Schule;Zugang und ÖV;1;0;14,249606;51,750273;445895;309574001
Kolkwitz, Schule;Kolkwitz, Schule;Bauwerk;9574;;14,249273;51,750251;445895;900445895
Kolkwitz, Schumannstr.;Bushalt Schumannstraße;Zugang und ÖV;1;0;14,237358;51,750046;445896;309565001
Kolkwitz, Schumannstr.;Bushalt Schumannstraße;Zugang und ÖV;2;0;14,237129;51,749975;445896;309565002
Kolkwitz, Schumannstr.;Kolkwitz, Schumannstr.;Bauwerk;9565;;14,237285;51,750021;445896;900445896
Kolkwitz, Ströbitzer Str.;Bushalt Ströbitzer Straße;Zugang und ÖV;1;0;14,256915;51,761101;445898;309576001
Kolkwitz, Ströbitzer Str.;Bushalt Ströbitzer Straße;Zugang und ÖV;2;0;14,256282;51,760890;445898;309576002
Kolkwitz, Ströbitzer Str.;Kolkwitz, Ströbitzer Str.;Bauwerk;9576;;14,254812;51,760267;445898;900445898
Kolkwitz, Süd Bhf;Bahnsteig Gleis 1;ÖV;1;0;14,241595;51,746893;445885;300676001
Kolkwitz, Süd Bhf;Bahnsteig Gleis 2;ÖV;2;0;14,241607;51,746814;445885;300676002
Kolkwitz, Süd Bhf;Bushalt Bahnhof Süd;Zugang und ÖV;5;0;14,242499;51,747191;445885;300676005
Kolkwitz, Süd Bhf;Bushalt Bahnhof Süd;Zugang und ÖV;6;0;14,242576;51,747176;445885;300676006
Kolkwitz, Süd Bhf;Kolkwitz, Süd Bhf;Bauwerk;676;;14,241560;51,746846;445885;900445885
Kolkwitz, Süd Bhf;Zugang Bahnsteig Gleis 1/Parkplatz;Zugang;3;0;14,242338;51,747003;445885;300676003
Kolkwitz, Süd Bhf;Zugang Bahnsteig Gleis 2/Bahnübergang;Zugang;4;0;14,242262;51,746892;445885;300676004
Kolkwitz, Technologiepark;Bushalt Technologiepark;Zugang und ÖV;1;0;14,219326;51,731150;445899;309577001
Kolkwitz, Technologiepark;Kolkwitz, Technologiepark;Bauwerk;9577;;14,220966;51,732982;445899;900445899
Kolkwitz, Teiche;Bushalt Teiche;Zugang und ÖV;1;0;14,228125;51,750197;445900;309578001
Kolkwitz, Teiche;Bushalt Teiche;Zugang und ÖV;2;0;14,228770;51,750168;445900;309578002
Kolkwitz, Teiche;Kolkwitz, Teiche;Bauwerk;9578;;14,228426;51,750174;445900;900445900
Köllnischer Platz (Berlin);Ampelübergang Oberspreestraße;Zugang;10;0;13,568803;52,444820;180012;300413010
Köllnischer Platz (Berlin);Ampelübergang Oberspreestraße;Zugang;11;0;13,568687;52,444601;180012;300413011
Köllnischer Platz (Berlin);Bushalt Oberspreestr. vor Flemmingstr.;Zugang und ÖV;2;0;13,568446;52,444896;180012;300413002
Köllnischer Platz (Berlin);Bushalt Oberspreestr. vor Köllnischer Pl;Zugang und ÖV;1;0;13,568231;52,444692;180012;300413001
Köllnischer Platz (Berlin);Ersatzhaltestelle Oberspreestr.174 / ht.Menzelstr.;Zugang und ÖV;5;0;13,566702;52,445001;180012;300413005
Köllnischer Platz (Berlin);Köllnischer Platz (Berlin);Bauwerk;413;;13,569256;52,444575;180012;900180012
Köllnischer Platz (Berlin);Straßenübergang Oberspreestraße;Zugang;8;0;13,567711;52,444795;180012;300413008
Köllnischer Platz (Berlin);Straßenübergang Oberspreestraße;Zugang;9;0;13,567832;52,445017;180012;300413009
Köllnischer Platz (Berlin);Tram- u. Bushalt Grünauer Str. hinter Rudower Str.;Zugang und ÖV;3;0;13,569078;52,443727;180012;300413003
Köllnischer Platz (Berlin);Tram- u. Bushalt Grünauer Straße vor Lange Brücke;Zugang und ÖV;4;0;13,569245;52,443871;180012;300413004
Köllnischer Platz (Berlin);Tramsteig Oberspreestraße hinter Köllnischer Platz;ÖV;6;0;13,568215;52,444830;180012;300413006
Köllnischer Platz (Berlin);Tramsteig Oberspreestraße vor Köllnischer Platz;ÖV;7;0;13,568199;52,444798;180012;300413007
Kollostr. (Berlin);Bushaltestelle Eisenacher Straße hinter Kollostraße;Zugang und ÖV;1;0;13,392127;52,447571;70152;302433001
Kollostr. (Berlin);Bushaltestelle Westphalweg hinter Kollostraße;Zugang und ÖV;3;0;13,391129;52,445507;70152;302433003
Kollostr. (Berlin);Bushaltestelle Westphalweg vor Kollostraße;Zugang und ÖV;2;0;13,391186;52,445545;70152;302433002
Kollostr. (Berlin);Kollostr. (Berlin);Bauwerk;2433;;13,391429;52,447638;70152;900070152
Kölner Damm (Berlin);Bushaltestelle Hugo-Heimann-Straße vor Kölner Damm;Zugang und ÖV;3;0;13,455942;52,423416;82255;302432003
Kölner Damm (Berlin);Bushaltestelle Kölner Damm hinter Hugo-Heilmann-Straße;Zugang und ÖV;2;0;13,455337;52,423333;82255;302432002
Kölner Damm (Berlin);Bushaltestelle Kölner Damm vor Wildhüterweg;Zugang und ÖV;1;0;13,456197;52,422964;82255;302432001
Kölner Damm (Berlin);Kölner Damm (Berlin);Bauwerk;2432;;13,455708;52,423119;82255;900082255
Kolochau, B 87;Bushalt B 87;Zugang und ÖV;1;0;13,313282;51,727279;415808;309556001
Kolochau, B 87;Bushalt B 87;Zugang und ÖV;2;0;13,312901;51,727164;415808;309556002
Kolochau, B 87;Kolochau, B 87;Bauwerk;9556;;13,313091;51,727222;415808;900415808
Kolochau, Poststr.;Bushalt Poststraße;Zugang und ÖV;1;0;13,316441;51,726541;415256;309591001
Kolochau, Poststr.;Bushalt Poststraße;Zugang und ÖV;2;0;13,316339;51,726423;415256;309591002
Kolochau, Poststr.;Kolochau, Poststr.;Bauwerk;9591;;13,316267;51,727306;415256;900415256
Kolonie Haselbusch (Berlin);Bushalt Rhenaniastraße hinter Wiesenweg;Zugang und ÖV;1;0;13,231310;52,552678;34155;306569001
Kolonie Haselbusch (Berlin);Bushalt Rhenaniastraße vor Wiesenweg;Zugang und ÖV;2;0;13,230963;52,552720;34155;306569002
Kolonie Haselbusch (Berlin);Kolonie Haselbusch (Berlin);Bauwerk;6569;;13,230874;52,552753;34155;900034155
Kolonie Hasenheide (Berlin);Bushalt Schmidt-Knobelsdorf-Str vor Sotzmannstraße;Zugang und ÖV;1;0;13,184374;52,523497;32153;306571001
Kolonie Hasenheide (Berlin);Bushalt Schmidt-Knobelsdorf-Str vor Wihlemstraße;Zugang und ÖV;2;0;13,184624;52,523358;32153;306571002
Kolonie Hasenheide (Berlin);Kolonie Hasenheide (Berlin);Bauwerk;6571;;13,184598;52,523406;32153;900032153
Kolonie Märkische Heide (Berlin);Bushalt Kirchhainer Damm hinter Horstwalderstraße;Zugang und ÖV;2;0;13,414995;52,380025;74260;306310002
Kolonie Märkische Heide (Berlin);Bushalt Kirchhainer Damm vor Pasinger Straße;Zugang und ÖV;1;0;13,415010;52,380396;74260;306310001
Kolonie Märkische Heide (Berlin);Kolonie Märkische Heide (Berlin);Bauwerk;6310;;13,414990;52,380442;74260;900074260
Kolonie Zukunft (Berlin);Bushalt Heckerd. vor ggü. Dahlienw. Kolon. Zukunft;Zugang und ÖV;2;0;13,305586;52,539507;19156;306617002
Kolonie Zukunft (Berlin);Bushalt Heckerdamm vor Dahlienweg Kolonie Zukunft;Zugang und ÖV;1;0;13,305258;52,539449;19156;306617001
Kolonie Zukunft (Berlin);Kolonie Zukunft (Berlin);Bauwerk;6617;;13,305231;52,539464;19156;900019156
Kolonnenbrücke (Berlin);Bushalt Dudenstraße hinter Loewenhardtdamm;Zugang und ÖV;2;0;13,372685;52,485033;58157;306156002
Kolonnenbrücke (Berlin);Bushalt Dudenstraße vor Loewenhardtdamm;Zugang und ÖV;1;0;13,372659;52,485097;58157;306156001
Kolonnenbrücke (Berlin);Kolonnenbrücke (Berlin);Bauwerk;6156;;13,372971;52,485052;58157;900058157
Kolpien (Dahme), Dahmer Str.;Bushalt Dahmer Straße;Zugang und ÖV;1;0;13,453198;51,824699;245112;309541001
Kolpien (Dahme), Dahmer Str.;Kolpien (Dahme), Dahmer Str.;Bauwerk;9541;;13,453253;51,824645;245112;900245112
Kolpin, Dorfplatz;Bushalt Dorfplatz;Zugang und ÖV;1;0;13,986271;52,290870;311118;309586001
Kolpin, Dorfplatz;Bushalt Dorfplatz;Zugang und ÖV;2;0;13,986321;52,290922;311118;309586002
Kolpin, Dorfplatz;Kolpin, Dorfplatz;Bauwerk;9586;;13,985728;52,291319;311118;900311118
Kolpin, Stadion;Bushalt Stadion;Zugang und ÖV;1;0;13,987575;52,295935;310904;309549001
Kolpin, Stadion;Bushalt Stadion;Zugang und ÖV;2;0;13,987184;52,295331;310904;309549002
Kolpin, Stadion;Kolpin, Stadion;Bauwerk;9549;;13,989165;52,297373;310904;900310904
Kolpingplatz (Berlin);Bushaltestelle Klemkestraße hinter Residenzstr.;Zugang und ÖV;1;0;13,359560;52,574235;85205;302437001
Kolpingplatz (Berlin);Bushaltestelle Kopenhagener Straße hinter Klemkestraße;Zugang und ÖV;3;0;13,359475;52,574655;85205;302437003
Kolpingplatz (Berlin);Bushaltestelle Residenzstraße hinter Alt-Reinickendorf;Zugang und ÖV;2;0;13,358978;52,573910;85205;302437002
Kolpingplatz (Berlin);Kolpingplatz (Berlin);Bauwerk;2437;;13,359369;52,574264;85205;900085205
Kolrep, B 103;Bushalt B 103;Zugang und ÖV;1;0;12,286069;53,028242;215491;309545001
Kolrep, B 103;Bushalt B 103;Zugang und ÖV;2;0;12,284023;53,029198;215491;309545002
Kolrep, B 103;Kolrep, B 103;Bauwerk;9545;;12,284393;53,028964;215491;900215491
Kolrep, Dorf;Bushalt Dorf;Zugang und ÖV;1;0;12,285932;53,030557;215492;309546001
Kolrep, Dorf;Bushalt Dorf;Zugang und ÖV;2;0;12,285959;53,030520;215492;309546002
Kolrep, Dorf;Kolrep, Dorf;Bauwerk;9546;;12,285953;53,030541;215492;900215492
Kölsa, Alte Schule;Bushalt Gemeindeamt;Zugang und ÖV;1;0;13,210301;51,583488;415821;309627001
Kölsa, Alte Schule;Kölsa, Alte Schule;Bauwerk;9627;;13,210306;51,583492;415821;900415821
Kölsa, Siedlung;Bushalt Siedlung;Zugang und ÖV;1;0;13,228867;51,567414;415823;309628001
Kölsa, Siedlung;Bushalt Siedlung;Zugang und ÖV;2;0;13,228875;51,567278;415823;309628002
Kölsa, Siedlung;Kölsa, Siedlung;Bauwerk;9628;;13,228871;51,567346;415823;900415823
Kolzenburg, Erlengraben;Bushalt Erlengraben;Zugang und ÖV;1;0;13,162046;52,056439;245341;309589001
Kolzenburg, Erlengraben;Kolzenburg, Erlengraben;Bauwerk;9589;;13,162038;52,056422;245341;900245341
Kolzenburg, Neuhofer Weg;Bushalt Neuhofer Weg;Zugang und ÖV;1;0;13,159098;52,060657;245308;309587001
Kolzenburg, Neuhofer Weg;Kolzenburg, Neuhofer Weg;Bauwerk;9587;;13,159099;52,060638;245308;900245308
Kolzenburg, Zum Wasserwerk;Bushalt Zum Wasserwerk;Zugang und ÖV;1;0;13,163583;52,060109;245213;309543001
Kolzenburg, Zum Wasserwerk;Bushalt Zum Wasserwerk;Zugang und ÖV;2;0;13,164214;52,060055;245213;309543002
Kolzenburg, Zum Wasserwerk;Kolzenburg, Zum Wasserwerk;Bauwerk;9543;;13,163570;52,060130;245213;900245213
Komptendorf, Wendeplatz;Bushalt Wendeplatz;Zugang und ÖV;1;0;14,474889;51,683981;445901;309579001
Komptendorf, Wendeplatz;Bushalt Wendeplatz;Zugang und ÖV;2;0;14,474873;51,684013;445901;309579002
Komptendorf, Wendeplatz;Komptendorf, Wendeplatz;Bauwerk;9579;;14,474863;51,684059;445901;900445901
Komptendorf, West;Bushalt West;Zugang und ÖV;1;0;14,468797;51,682648;445902;309580001
Komptendorf, West;Bushalt West;Zugang und ÖV;2;0;14,468865;51,682523;445902;309580002
Komptendorf, West;Komptendorf, West;Bauwerk;9580;;14,468812;51,682613;445902;900445902
Komturstr. (Berlin);Bushalt Komturstraße vor Ordensmeisterstraße;Zugang und ÖV;2;0;13,400120;52,459733;69203;306618002
Komturstr. (Berlin);Bushalt Teilestraße vor Komturstraße;Zugang und ÖV;1;0;13,400832;52,459283;69203;306618001
Komturstr. (Berlin);Komturstr. (Berlin);Bauwerk;6618;;13,400976;52,459245;69203;900069203
Königin-Elisabeth-Str/Spandauer Damm (Berlin);Bushaltestelle Fürstenbrunner Weg vor Spandauer Damm;Zugang und ÖV;1;0;13,279982;52,518708;26206;302282001
Königin-Elisabeth-Str/Spandauer Damm (Berlin);Bushaltestelle Königin-Elisabeth-Straße vor Spandauer Damm;Zugang und ÖV;2;0;13,280435;52,517988;26206;302282002
Königin-Elisabeth-Str/Spandauer Damm (Berlin);Bushaltestelle Spandauer Damm hinter Fürstenbrunner Weg;Zugang und ÖV;4;0;13,279554;52,518451;26206;302282004
Königin-Elisabeth-Str/Spandauer Damm (Berlin);Bushaltestelle Spandauer Damm vor Königin-Elisabeth-Straße;Zugang und ÖV;3;0;13,279715;52,518250;26206;302282003
Königin-Elisabeth-Str/Spandauer Damm (Berlin);Königin-Elisabeth-Str/Spandauer Damm (Berlin);Bauwerk;2282;;13,280296;52,518347;26206;900026206
Königin-Luise-Platz/Botanischer Garten (Berlin);Bushaltestelle Altensteinstraße hinter Königin-Luise-Straße;Zugang und ÖV;4;0;13,303210;52,458244;51307;302276004
